business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
V91WJMgeM4IdJERaNGFPUQ,Lake House,611 Taylor Rd,Newfield,NJ,08344,39.594867098,-75.0832378864,3.5,133,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}""}","Restaurants, American (New), American (Traditional), Wine Bars, Bars, Nightlife","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
DzBKbK7SvIi2lh0rsYUkhg,Samurai Japanese Hibachi Steakhouse,646 N Delsea Dr,Glassboro,NJ,08028,39.717179,-75.1122325,3.5,102,1,"{'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'HappyHour': 'False'}","Restaurants, Japanese, Steakhouses, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
zAz_ROUOX0s6_Z7N3gqbHw,Black Horse Diner & Restaurant,152 N Black Horse Pike,Mount Ephraim,NJ,08059,39.88341,-75.086329,3.5,110,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}","Restaurants, Diners, American (Traditional)","{'Monday': '6:30-23:0', 'Tuesday': '6:30-23:0', 'Wednesday': '6:30-23:0', 'Thursday': '6:30-23:0', 'Friday': '6:30-23:0', 'Saturday': '6:30-23:0', 'Sunday': '6:30-23:0'}"
tSXp6gz160xKuOKJpJUPCw,Red Lion Diner,1753 Rt 206,Southampton,NJ,08088,39.8859771,-74.7418908,3.5,138,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'HasTV': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': True}"", 'RestaurantsDelivery': 'True'}","Restaurants, American (Traditional), Diners, Sandwiches, Breakfast & Brunch","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '8:0-21:0'}"
0WkPwMoI1HxSP8jicwQOOQ,Kibitz Room,100 Springdale Rd,Cherry Hill,NJ,08003,39.8613221,-74.9753067,3.5,227,1,"{'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'""}","Delis, Hot Dogs, Wraps, Restaurants","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-19:30'}"
Jdmm7EwLJT-H0uBJrAEBEg,Big Bob's Smoke' n Racks BBQ,2591 Haddonfield Rd,Pennsauken,NJ,08110,39.973688,-75.02286,4.0,12,0,"{'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True'}","Burgers, Restaurants, Food, Barbeque","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
pjQ7OdmlKA5GSEPUZrQm8A,Bacio's Restaurant,2806 Rt 130 N,Cinnaminson,NJ,08077,40.0075868,-74.9703665,4.0,12,0,"{'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'""}","Italian, Restaurants",
S0XqfeMq6nackyn5XVU5uA,Brass Rail Restaurant,425 Market St,Camden,NJ,08102,39.9460129,-75.1214379,4.0,11,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Local Flavor, Sandwiches, Breakfast & Brunch, American (New), Restaurants, Diners","{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}"
Vaott59rxiG3MLb1c6D6Xw,Green Apple Bistro,73 E Main St,Moorestown,NJ,08057,39.9650812,-74.9438238,4.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False'}","American (New), Restaurants",
6TX9uZNE0TUoeSYiDLv16g,Scotto Pizza,811 W Evesham Ave,Magnolia,NJ,08049,39.8510626646,-75.0485886,4.0,27,0,"{'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Sandwiches, Restaurants, Cheesesteaks, Pizza","{'Monday': '0:0-0:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
WLaJzClkUdvFUF_QER9EhQ,Bom Dia Grill,1633 Hamilton Ave,Hamilton,NJ,08629,40.2223904,-74.7217407,4.0,26,0,"{'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True'}","Seafood, Barbeque, American (New), Sandwiches, Portuguese, Steakhouses, American (Traditional), Food, Meat Shops, Burgers, Specialty Food, Restaurants","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-1:0', 'Sunday': '12:0-21:0'}"
iKghlp7t7mz0DlUYE3nQoA,Andale Latino Grill,"1041 NJ-73, Unit H2",Evesham Township,NJ,08053,39.9105218,-74.94161,4.0,53,0,"{'DriveThru': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'""}","Mexican, Latin American, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
YvjGdHY7iAKv_ticIACnXQ,Mount Royal Bagel Company,101 Rt 73 S,Marlton,NJ,08053,39.8910502265,-74.9275498153,4.0,65,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Bagels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
LRop10dfJgx450MsYZTHww,Think Greek Grill and Yogurt Bar,21 High St E,Glassboro,NJ,08028,39.70272,-75.111007,4.0,52,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'None', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Mediterranean, Greek, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
zmlmjmcJL29v_gl348Dnhg,Naf Naf Grill,"7000 Midlantic Dr, Ste 100",Mount Laurel,NJ,08054,39.965253,-74.919961,4.0,105,0,"{'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True'}","Salad, Restaurants, Falafel, Mediterranean, Middle Eastern","{'Monday': '0:0-0:0', 'Tuesday': '10:30-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
RTKwSmu1plcyWtVns1o6-g,Mauceri's Pizza Pasta & Steaks,945 Liberty St,Trenton,NJ,08611,40.2086213,-74.7382332,4.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Pizza, Latin American, Sandwiches, Spanish, Salvadoran, Restaurants",
N5HtUsJ5erZX0Jle0dtMSA,Noodle to Noodle,1134 NJ 73,Mount Laurel Township,NJ,08054,39.9253892,-74.9527974,4.0,7,1,"{'HasTV': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Japanese, Tonkatsu, Restaurants, Ramen, Donburi","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:30'}"
1YCdw19-uXF0n7vBPLekwQ,Carollo’s Family Restaurant & Pizza,100 Cross Keys Rd,Berlin,NJ,08009,39.7841402,-74.9479572,4.0,7,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Pizza, Restaurants, Seafood, Food, Italian, Desserts","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
TSQI_PnJDdGgN8-HtbFALA,Wawa,"200 Larchmont Blvd, Ste 1",Mount Laurel,NJ,08054,39.9527563,-74.8707239,4.0,7,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Sandwiches, Convenience Stores, Coffee & Tea, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
_jfkaYbSJ1lIE1Rhac_J4Q,Rocco's Steaks,464 Marlton Ave,Camden,NJ,08105,39.94065,-75.0828104,4.0,7,1,"{'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Sandwiches, Restaurants",
tBcnsiXn1Hww0eY6AI2MqQ,The Towpath,2 Canal St,Lambertville,NJ,08530,40.3661559957,-74.9459408727,4.0,10,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","American (Traditional), Restaurants","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-16:0'}"
MESkaHVT89UQdsSJhBL2Gg,Mr Cheng,483 Woodlane Rd,Mount Holly,NJ,08060,40.02581,-74.857144,4.0,12,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True'}","American (Traditional), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}"
